365,763,68,74,0.000060,-1
205,174,145,229,0.004532,-1
240,571,107,91,0.003223,-1
258,888,49,86,0.007732,-1
0,415,102,62,0.002090,-1
640,577,88,88,0.000515,-1
354,398,158,203,0.000928,-1
0,468,60,85,0.000413,-1
582,538,185,485,0.001884,-1
0,174,350,303,0.007150,-1
0,344,217,679,0.019190,-1
607,436,132,248,0.000082,-1
640,485,115,180,0.000383,-1
98,344,119,132,0.008237,-1
473,461,294,562,0.011238,-1
473,436,294,587,0.006334,-1
0,490,174,533,0.001879,-1
473,538,294,485,0.001813,-1
0,0,767,582,0.003590,-1
582,436,160,392,0.000621,-1
607,436,121,248,0.000231,-1
594,652,119,176,0.000051,-1
0,468,60,82,0.000297,-1
473,844,180,179,0.002525,-1
339,288,156,110,0.032761,-1
594,577,134,211,0.000090,-1
640,461,127,217,0.000410,-1
73,331,694,692,0.018601,-1
707,461,60,217,0.000083,-1
0,0,767,684,0.001839,-1
0,415,102,138,0.001680,-1
633,831,134,192,0.000276,-1
205,174,290,229,0.010454,-1
712,461,55,217,0.000063,-1
582,577,146,211,0.000044,-1
613,762,63,66,0.000335,-1
0,466,116,84,0.009989,-1
613,730,83,98,0.001326,-1
582,538,185,485,0.001884,-1
0,174,767,849,0.005828,-1
445,282,322,402,0.000972,-1
582,436,185,587,0.007936,-1
633,783,134,240,0.000869,-1
636,652,77,67,0.000498,-1
582,602,57,166,0.000270,-1
696,831,52,63,0.001837,-1
633,908,81,115,0.000247,-1
640,485,115,180,0.000383,-1
636,538,103,181,0.000014,-1
594,652,119,136,0.000011,-1
676,878,91,145,0.000136,-1
594,436,161,352,0.000091,-1
354,282,413,402,0.004271,-1
73,174,694,849,0.006955,-1
73,174,655,849,0.006145,-1
590,577,152,251,0.000919,-1
0,277,224,200,0.006598,-1
650,655,63,64,0.000154,-1
0,0,767,425,0.002353,-1
670,783,97,240,0.000325,-1
670,846,97,177,0.000303,-1
249,174,56,58,0.001970,-1
445,282,322,741,0.004065,-1
0,277,224,199,0.007357,-1
618,388,125,59,0.001539,-1
496,418,94,77,0.003840,-1
445,282,322,506,0.002905,-1
348,288,90,29,0.022576,-1
0,417,116,133,0.001268,-1
496,418,113,118,0.001797,-1
712,485,43,111,0.000160,-1
633,846,121,177,0.000368,-1
696,819,53,75,0.000311,-1
707,461,60,217,0.000083,-1
594,461,173,327,0.000254,-1
582,436,185,587,0.007936,-1
650,605,78,114,0.000265,-1
73,331,557,692,0.022373,-1
670,691,97,332,0.000189,-1
582,602,131,166,0.000142,-1
543,418,96,164,0.000671,-1
477,390,162,192,0.001589,-1
712,469,45,127,0.000153,-1
712,461,55,148,0.000214,-1
0,331,639,692,0.030559,-1
159,912,40,98,0.000033,-1
582,844,71,100,0.001009,-1
0,0,767,582,0.003590,-1
473,911,150,112,0.007512,-1
0,0,767,1023,0.002882,-1
582,861,58,65,0.000843,-1
607,388,136,296,0.000067,-1
0,174,728,849,0.004789,-1
0,277,224,200,0.006598,-1
98,364,48,112,0.000170,-1
582,461,185,562,0.006717,-1
590,732,87,68,0.000397,-1
0,0,767,1023,0.002882,-1
0,277,224,148,0.003255,-1
607,436,160,283,0.000078,-1
590,668,112,132,0.000023,-1
707,461,60,213,0.000058,-1
240,571,103,67,0.002271,-1
594,388,173,400,0.000923,-1
607,388,160,296,0.000036,-1
210,174,95,88,0.000067,-1
594,600,119,165,0.000041,-1
496,390,143,192,0.002191,-1
643,389,88,58,0.001298,-1
676,485,79,111,0.000143,-1
696,783,71,145,0.000051,-1
473,538,294,485,0.001813,-1
582,538,185,485,0.001884,-1
698,941,49,82,0.000149,-1
698,878,69,138,0.000136,-1
618,388,149,118,0.000057,-1
543,388,212,400,0.001889,-1
633,970,44,53,0.000164,-1
0,468,60,85,0.000413,-1
100,344,117,132,0.010276,-1
633,831,134,192,0.000276,-1
633,846,134,177,0.000412,-1
594,668,108,81,0.000112,-1
670,846,84,163,0.000335,-1
539,372,228,651,0.024272,-1
539,390,100,192,0.000298,-1
249,174,55,54,0.000875,-1
205,174,145,229,0.004532,-1
210,174,66,88,0.000011,-1
653,655,60,64,0.000115,-1
98,174,252,302,0.008454,-1
582,461,185,562,0.006717,-1
445,299,294,385,0.000451,-1
354,398,254,232,0.001194,-1
640,389,127,289,0.000072,-1
354,398,374,286,0.003046,-1
670,783,97,226,0.000590,-1
594,652,119,97,0.000173,-1
582,461,185,562,0.006717,-1
539,372,228,339,0.000198,-1
696,691,71,237,0.000665,-1
477,390,111,53,0.005391,-1
403,398,108,81,0.000240,-1
643,284,124,256,0.000527,-1
643,284,124,394,0.000056,-1
0,174,767,849,0.005828,-1
582,600,120,168,0.000057,-1
0,0,767,1023,0.002882,-1
176,339,74,105,0.000780,-1
613,736,72,114,0.000231,-1
582,461,185,562,0.006717,-1
633,908,56,115,0.000052,-1
643,366,100,81,0.000192,-1
607,331,160,353,0.000020,-1
582,331,185,692,0.012349,-1
0,0,767,1023,0.002882,-1
523,563,75,67,0.000037,-1
0,187,643,836,0.006569,-1
250,174,55,58,0.001148,-1
477,388,251,296,0.000984,-1
210,174,94,115,0.000265,-1
543,418,96,164,0.000671,-1
543,418,96,122,0.002478,-1
618,538,121,227,0.000021,-1
73,282,694,741,0.011004,-1
477,390,113,105,0.001902,-1
477,390,111,73,0.001682,-1
210,174,133,115,0.004081,-1
643,363,78,84,0.000094,-1
582,602,131,248,0.000253,-1
154,331,292,251,0.001192,-1
523,520,85,110,0.000067,-1
523,436,205,248,0.000089,-1
633,938,80,85,0.000641,-1
0,0,767,1023,0.002882,-1
477,372,164,210,0.001372,-1
205,207,145,196,0.010137,-1
736,878,31,145,0.000082,-1
210,174,94,88,0.000079,-1
0,0,767,398,0.004335,-1
98,364,87,112,0.016294,-1
539,390,100,150,0.002119,-1
0,415,116,135,0.000828,-1
73,331,694,692,0.018601,-1
130,344,87,106,0.009061,-1
653,461,114,258,0.000265,-1
240,576,86,62,0.000236,-1
73,444,603,579,0.036726,-1
582,461,185,562,0.006717,-1
0,383,146,167,0.000925,-1
623,655,90,94,0.000239,-1
582,461,185,562,0.006717,-1
636,538,103,181,0.000014,-1
354,412,267,248,0.000850,-1
210,174,95,115,0.000479,-1
722,691,45,237,0.001620,-1
708,691,59,237,0.000936,-1
445,299,283,385,0.000389,-1
707,538,51,140,0.000034,-1
160,283,52,67,0.006941,-1
640,538,99,172,0.000024,-1
594,668,108,182,0.000046,-1
0,364,146,113,0.000162,-1
58,417,87,89,0.001312,-1
65,383,43,86,0.000671,-1
100,350,85,126,0.009105,-1
248,703,79,74,0.000037,-1
354,386,234,215,0.000353,-1
445,301,194,239,0.000464,-1
543,418,96,122,0.002478,-1
445,282,303,300,0.000990,-1
618,388,103,59,0.001476,-1
594,388,145,361,0.000276,-1
160,283,90,161,0.002242,-1
584,282,183,224,0.001568,-1
472,282,295,224,0.014907,-1
582,284,185,739,0.010335,-1
695,284,72,222,0.008929,-1
590,693,112,107,0.000060,-1
543,372,98,168,0.001730,-1
354,412,153,189,0.001130,-1
607,284,160,381,0.000002,-1
702,414,65,92,0.000068,-1
676,414,91,182,0.000084,-1
0,0,767,1023,0.002882,-1
210,174,557,849,0.001122,-1
0,174,755,663,0.005690,-1
543,364,131,218,0.000390,-1
468,486,148,174,0.000323,-1
537,520,71,102,0.000021,-1
154,331,454,299,0.004363,-1
0,364,108,113,0.000551,-1
0,466,216,557,0.007753,-1
0,174,755,800,0.007644,-1
205,174,145,156,0.006186,-1
472,282,276,119,0.001010,-1
130,344,87,57,0.010245,-1
643,331,124,148,0.000116,-1
0,277,112,200,0.000020,-1
382,386,85,55,0.000019,-1
0,301,728,722,0.012931,-1
472,301,155,95,0.001084,-1
472,282,295,224,0.014907,-1
210,174,66,115,0.000284,-1
584,372,155,312,0.000110,-1
584,372,147,75,0.001717,-1
523,436,216,329,0.000196,-1
112,174,400,427,0.000932,-1
604,762,72,135,0.000989,-1
468,447,123,138,0.001052,-1
354,496,108,105,0.002225,-1
354,490,145,111,0.002791,-1
618,282,130,117,0.000701,-1
0,174,350,249,0.005289,-1
154,331,357,227,0.003059,-1
