0,595,357,85,0.000109,-1
991,559,32,121,0.000433,-1
538,449,97,36,0.016583,-1
569,333,40,64,0.038716,-1
481,74,120,62,0.000138,-1
145,254,89,144,0.000745,-1
304,553,383,127,0.000023,-1
987,160,36,97,0.000772,-1
202,557,162,98,0.000063,-1
566,333,48,105,0.000133,-1
566,395,48,43,0.000200,-1
510,481,85,35,0.000067,-1
188,210,136,182,0.000037,-1
0,0,100,25,0.000301,-1
54,148,131,172,0.019250,-1
879,167,105,75,0.016372,-1
821,332,108,112,0.000020,-1
481,72,177,64,0.000648,-1
569,237,90,160,0.000081,-1
878,201,78,47,0.004801,-1
346,75,144,78,0.000187,-1
516,396,113,63,0.000247,-1
0,0,53,53,0.000769,-1
0,0,160,53,0.000520,-1
877,167,108,147,0.000783,-1
646,335,102,80,0.000598,-1
513,324,62,91,0.002879,-1
515,396,120,86,0.000218,-1
0,553,645,127,0.000015,-1
260,219,76,130,0.000048,-1
698,440,58,54,0.000123,-1
344,362,77,62,0.001055,-1
767,325,95,43,0.000082,-1
827,247,62,50,0.000271,-1
0,82,281,409,0.000671,-1
566,237,182,243,0.000111,-1
130,267,61,105,0.000315,-1
767,247,137,142,0.000073,-1
215,401,104,67,0.000266,-1
54,148,180,250,0.003087,-1
820,459,100,52,0.000074,-1
877,201,108,113,0.001485,-1
145,210,179,188,0.000120,-1
767,291,159,98,0.000014,-1
493,199,255,281,0.000145,-1
516,396,113,63,0.000247,-1
0,595,56,52,0.005311,-1
455,323,120,92,0.000150,-1
260,219,62,76,0.000004,-1
0,0,115,55,0.000361,-1
130,303,78,88,0.000012,-1
0,483,158,125,0.000045,-1
23,254,211,217,0.000367,-1
213,385,106,83,0.000162,-1
213,385,106,83,0.000162,-1
566,333,105,106,0.000036,-1
566,392,105,47,0.000012,-1
493,199,166,198,0.000904,-1
596,461,227,219,0.000036,-1
304,461,519,219,0.000061,-1
493,199,90,98,0.001049,-1
323,377,74,92,0.000507,-1
588,316,160,124,0.000052,-1
0,19,115,36,0.000140,-1
510,454,176,70,0.001191,-1
596,461,427,219,0.000017,-1
249,137,87,212,0.000295,-1
23,148,211,323,0.000765,-1
515,396,73,68,0.000085,-1
0,0,502,491,0.001331,-1
161,336,59,83,0.000013,-1
510,466,99,50,0.000350,-1
160,488,204,167,0.000173,-1
607,283,70,53,0.000262,-1
767,291,162,153,0.000022,-1
510,449,132,67,0.041450,-1
789,237,100,60,0.000764,-1
606,273,102,70,0.000119,-1
588,72,70,51,0.000231,-1
596,530,50,107,0.000008,-1
598,392,114,88,0.000137,-1
140,488,393,167,0.000045,-1
607,283,70,103,0.000226,-1
0,0,192,55,0.000332,-1
445,278,130,137,0.000408,-1
168,504,485,176,0.000010,-1
856,291,70,87,0.000002,-1
407,396,96,69,0.002611,-1
804,213,76,35,0.000792,-1
445,321,76,23,0.012733,-1
672,214,70,72,0.000286,-1
323,369,61,100,0.000131,-1
0,0,249,89,0.000152,-1
315,299,260,170,0.000015,-1
346,74,255,79,0.000550,-1
653,335,95,105,0.000168,-1
566,237,182,202,0.000037,-1
699,229,43,57,0.001449,-1
407,336,110,129,0.000245,-1
566,392,146,48,0.000185,-1
0,148,287,472,0.000910,-1
213,382,116,112,0.000225,-1
130,303,90,138,0.000013,-1
596,167,427,513,0.000657,-1
188,210,256,182,0.000303,-1
391,388,126,77,0.000504,-1
0,483,364,197,0.000008,-1
0,0,115,55,0.000361,-1
407,388,110,77,0.001024,-1
0,0,653,680,0.000455,-1
515,396,65,68,0.000192,-1
510,392,202,132,0.000251,-1
0,505,687,175,0.000002,-1
323,369,106,100,0.000020,-1
804,0,219,70,0.000010,-1
569,261,179,151,0.000066,-1
375,199,284,220,0.000287,-1
375,199,208,138,0.011266,-1
821,167,59,51,0.000035,-1
767,291,137,121,0.000021,-1
327,425,70,64,0.000575,-1
241,543,292,51,0.000020,-1
646,335,102,137,0.000091,-1
432,278,177,137,0.000039,-1
508,357,127,125,0.000046,-1
344,377,53,112,0.000008,-1
323,377,74,112,0.000061,-1
0,285,204,335,0.000048,-1
767,286,162,132,0.000012,-1
130,267,90,152,0.000158,-1
491,117,195,126,0.000378,-1
490,324,85,91,0.001556,-1
0,259,289,421,0.000206,-1
490,237,258,203,0.000213,-1
545,454,141,70,0.000522,-1
741,378,119,94,0.000565,-1
341,199,318,239,0.000317,-1
213,362,184,121,0.000192,-1
506,323,103,92,0.000177,-1
161,336,179,217,0.000042,-1
46,148,241,323,0.002162,-1
672,214,68,72,0.000210,-1
168,504,226,151,0.000132,-1
241,505,412,89,0.000005,-1
550,316,198,164,0.000046,-1
179,324,456,240,0.000141,-1
229,462,79,32,0.000206,-1
827,201,129,96,0.000279,-1
315,199,268,235,0.000381,-1
188,137,146,255,0.000350,-1
569,234,118,163,0.000064,-1
54,148,132,206,0.008579,-1
0,259,645,421,0.000088,-1
130,254,104,144,0.001447,-1
0,254,748,426,0.000127,-1
607,331,52,62,0.000454,-1
407,396,85,69,0.002301,-1
848,459,72,47,0.000198,-1
741,345,143,127,0.000386,-1
168,494,179,120,0.000065,-1
344,336,173,129,0.000005,-1
273,242,61,102,0.000024,-1
186,199,473,360,0.000277,-1
767,311,127,78,0.000033,-1
566,316,182,124,0.000101,-1
23,259,111,186,0.000174,-1
789,213,100,84,0.000175,-1
344,377,53,66,0.007873,-1
40,384,85,61,0.000002,-1
295,584,69,71,0.010207,-1
490,323,124,115,0.000089,-1
646,335,84,77,0.000563,-1
545,392,278,288,0.000046,-1
119,309,168,162,0.000138,-1
0,483,204,164,0.000012,-1
23,259,175,212,0.000290,-1
140,488,74,100,0.000025,-1
459,199,124,138,0.002668,-1
0,0,246,89,0.000219,-1
213,382,136,112,0.000073,-1
587,359,47,79,0.000064,-1
430,394,62,43,0.000024,-1
455,313,159,125,0.000037,-1
566,331,105,108,0.000057,-1
54,148,199,172,0.011089,-1
0,259,687,421,0.000103,-1
186,401,154,152,0.000127,-1
0,285,394,395,0.000108,-1
23,285,102,117,0.000150,-1
569,261,179,179,0.000097,-1
765,149,115,124,0.000099,-1
213,199,446,270,0.000072,-1
0,82,336,409,0.000562,-1
344,362,85,70,0.000557,-1
522,217,61,80,0.000574,-1
513,324,78,73,0.008995,-1
756,201,267,452,0.000308,-1
493,199,90,126,0.001402,-1
477,278,44,84,0.000283,-1
45,295,75,49,0.000246,-1
767,247,162,171,0.000066,-1
390,321,131,113,0.000035,-1
394,299,127,89,0.000148,-1
0,595,94,52,0.000377,-1
606,167,417,486,0.000401,-1
607,331,62,62,0.000171,-1
341,199,299,216,0.000321,-1
569,225,161,187,0.000166,-1
339,377,58,89,0.000366,-1
486,519,114,34,0.000009,-1
758,0,265,262,0.001175,-1
130,254,172,187,0.000602,-1
490,261,169,177,0.000256,-1
516,333,196,147,0.000137,-1
510,474,132,42,0.000128,-1
0,483,58,114,0.000283,-1
62,309,185,234,0.000028,-1
607,282,101,61,0.000147,-1
0,148,1023,532,0.000032,-1
213,321,333,148,0.000072,-1
566,359,146,121,0.000816,-1
664,214,181,85,0.000066,-1
54,148,248,293,0.001879,-1
566,355,43,78,0.000110,-1
0,82,635,538,0.000611,-1
295,505,392,175,0.000017,-1
566,285,182,155,0.000087,-1
161,336,47,80,0.000031,-1
426,388,91,77,0.000309,-1
213,385,106,83,0.000162,-1
130,254,172,214,0.000514,-1
23,148,612,411,0.000962,-1
508,357,121,107,0.000054,-1
140,488,91,126,0.000151,-1
430,388,87,49,0.000183,-1
455,323,152,92,0.000021,-1
756,160,267,351,0.000131,-1
545,0,478,680,0.000057,-1
254,137,82,212,0.000346,-1
811,332,118,179,0.000037,-1
298,280,60,83,0.000587,-1
355,0,668,680,0.000025,-1
578,392,134,88,0.001122,-1
861,354,63,76,0.000015,-1
0,259,208,361,0.000125,-1
0,0,823,680,0.000102,-1
861,354,85,76,0.000011,-1
291,253,45,96,0.000024,-1
578,234,109,57,0.000053,-1
569,261,108,136,0.000059,-1
304,593,109,87,0.004963,-1
54,148,270,250,0.001932,-1
566,355,68,83,0.000067,-1
160,488,234,126,0.000242,-1
550,316,180,164,0.000176,-1
140,0,883,680,0.000043,-1
0,148,687,532,0.000209,-1
0,488,533,192,0.000009,-1
23,254,612,310,0.000473,-1
0,82,281,538,0.000429,-1
767,291,137,77,0.000005,-1
493,161,411,363,0.000068,-1
836,291,68,98,0.000003,-1
697,479,326,201,0.000019,-1
596,461,427,219,0.000017,-1
23,259,264,212,0.001063,-1
0,0,686,620,0.001167,-1
90,174,144,224,0.000692,-1
90,174,79,146,0.000238,-1
23,409,166,173,0.000071,-1
326,405,309,154,0.000094,-1
393,299,128,135,0.000073,-1
168,494,179,120,0.000065,-1
256,461,767,219,0.000009,-1
0,0,768,620,0.000344,-1
323,369,37,100,0.000309,-1
99,211,70,109,0.000143,-1
346,0,677,653,0.000086,-1
741,332,188,179,0.000363,-1
566,313,93,120,0.000028,-1
90,174,144,267,0.000706,-1
90,174,96,180,0.000561,-1
