413,555,115,326,0.000523,-1
223,422,127,34,0.025734,-1
725,211,25,116,0.002082,-1
476,86,62,63,0.000526,-1
413,815,59,66,0.002000,-1
466,71,72,78,0.000568,-1
0,298,75,59,0.001013,-1
0,245,50,53,0.000343,-1
725,243,25,84,0.006172,-1
725,211,25,94,0.003561,-1
295,82,91,128,0.000264,-1
285,193,101,110,0.000540,-1
279,753,78,88,0.001182,-1
395,390,166,136,0.000682,-1
315,555,129,206,0.000606,-1
154,55,66,124,0.000552,-1
0,142,50,104,0.000249,-1
0,126,66,178,0.000631,-1
280,82,106,221,0.000159,-1
463,315,89,114,0.000102,-1
395,315,166,211,0.000676,-1
124,24,84,34,0.003583,-1
154,55,75,251,0.000230,-1
315,471,246,290,0.000974,-1
315,471,152,290,0.000316,-1
465,149,100,66,0.000153,-1
402,394,96,74,0.000470,-1
277,209,61,94,0.001187,-1
0,245,66,59,0.000744,-1
0,0,229,306,0.000768,-1
548,448,198,113,0.000191,-1
277,132,109,171,0.000695,-1
0,239,66,65,0.001116,-1
124,24,105,34,0.000541,-1
285,132,101,171,0.000526,-1
395,390,166,136,0.000682,-1
315,328,246,493,0.000663,-1
0,245,75,112,0.000353,-1
0,185,50,113,0.000225,-1
0,185,66,119,0.000626,-1
280,132,106,83,0.000522,-1
458,488,103,90,0.000142,-1
295,132,91,78,0.000509,-1
210,290,99,60,0.000161,-1
142,231,55,88,0.000371,-1
657,358,93,73,0.000344,-1
657,358,93,281,0.000753,-1
184,148,45,158,0.000456,-1
382,228,112,130,0.001162,-1
152,32,234,318,0.000202,-1
315,471,246,410,0.000643,-1
0,0,184,305,0.000431,-1
0,185,60,105,0.000293,-1
302,132,68,48,0.000421,-1
0,245,93,60,0.000525,-1
0,0,229,304,0.000649,-1
458,439,103,139,0.000348,-1
0,0,229,306,0.000768,-1
0,0,750,452,0.000389,-1
213,0,537,452,0.000357,-1
382,228,170,201,0.001106,-1
463,315,98,191,0.000141,-1
468,390,93,116,0.000211,-1
294,32,92,163,0.000247,-1
143,91,41,210,0.000480,-1
406,133,138,118,0.000107,-1
360,471,107,111,0.000142,-1
199,32,187,241,0.000139,-1
663,374,87,265,0.000710,-1
0,126,81,148,0.000425,-1
0,0,456,432,0.000361,-1
0,126,81,120,0.000394,-1
279,209,59,99,0.000929,-1
279,555,165,286,0.001013,-1
463,336,74,65,0.000110,-1
315,390,246,371,0.001015,-1
495,219,50,64,0.000185,-1
192,0,558,639,0.000935,-1
0,0,229,301,0.000752,-1
431,71,115,110,0.000507,-1
0,0,220,246,0.000315,-1
312,206,88,104,0.000334,-1
0,126,81,172,0.000487,-1
0,126,111,175,0.000731,-1
192,32,194,321,0.000100,-1
141,91,43,210,0.000791,-1
285,209,53,99,0.000497,-1
210,290,143,63,0.000274,-1
192,126,119,224,0.000094,-1
299,40,75,94,0.000627,-1
237,300,116,50,0.000488,-1
0,0,229,306,0.000768,-1
0,69,133,235,0.000895,-1
0,69,81,235,0.000362,-1
0,69,133,288,0.001036,-1
285,193,124,117,0.000449,-1
210,33,176,279,0.000166,-1
463,336,89,93,0.000185,-1
0,126,111,231,0.000451,-1
182,91,47,215,0.000094,-1
692,0,58,84,0.000352,-1
0,0,229,306,0.000768,-1
495,166,70,49,0.000171,-1
142,32,244,318,0.000255,-1
285,193,115,117,0.000478,-1
0,0,161,246,0.000474,-1
0,294,750,729,0.001633,-1
0,126,93,231,0.000377,-1
295,150,91,68,0.000737,-1
210,235,101,77,0.000176,-1
463,328,98,175,0.000169,-1
352,373,38,76,0.000426,-1
0,0,386,350,0.000311,-1
0,103,108,143,0.000193,-1
438,328,82,59,0.000021,-1
129,0,257,307,0.000424,-1
189,290,109,60,0.000522,-1
237,299,61,74,0.000241,-1
265,228,287,217,0.000837,-1
210,249,70,63,0.000414,-1
335,228,185,217,0.001065,-1
0,0,219,298,0.000623,-1
0,0,386,307,0.000420,-1
438,315,99,86,0.000043,-1
0,0,229,184,0.000511,-1
342,195,256,311,0.001006,-1
0,185,75,172,0.000722,-1
129,0,417,353,0.000199,-1
199,32,187,271,0.000198,-1
473,210,104,146,0.000175,-1
463,315,74,86,0.000082,-1
0,0,198,184,0.000538,-1
417,195,128,88,0.000436,-1
0,0,386,306,0.000445,-1
454,212,69,66,0.000134,-1
468,417,93,89,0.000266,-1
415,254,79,104,0.000276,-1
692,0,58,146,0.000624,-1
382,163,195,266,0.000970,-1
61,147,47,85,0.000282,-1
529,339,80,62,0.000079,-1
0,126,111,179,0.000573,-1
0,0,161,184,0.000590,-1
636,0,114,368,0.000220,-1
237,299,86,54,0.000245,-1
475,210,123,163,0.000268,-1
0,0,106,137,0.000367,-1
695,0,55,146,0.000456,-1
141,99,43,202,0.000728,-1
26,127,107,176,0.000823,-1
529,339,81,109,0.000468,-1
192,249,106,101,0.000317,-1
0,0,381,432,0.000280,-1
298,206,102,144,0.000461,-1
237,299,72,51,0.000210,-1
298,252,121,98,0.000732,-1
382,210,216,316,0.001208,-1
142,91,87,228,0.000326,-1
140,55,89,264,0.000264,-1
382,195,216,234,0.000797,-1
311,0,439,452,0.000327,-1
299,60,87,135,0.000206,-1
192,200,161,153,0.000369,-1
368,294,99,151,0.000540,-1
0,0,386,306,0.000445,-1
463,315,89,111,0.000111,-1
239,209,114,141,0.000520,-1
129,0,327,350,0.000224,-1
417,195,127,88,0.000435,-1
417,133,181,240,0.000391,-1
0,0,167,137,0.000279,-1
0,0,750,1023,0.002028,-1
192,32,264,321,0.000219,-1
406,200,138,78,0.000393,-1
663,414,87,225,0.000814,-1
285,193,101,115,0.000467,-1
154,55,66,194,0.000450,-1
406,163,192,210,0.000372,-1
241,235,70,72,0.000256,-1
237,133,361,373,0.000965,-1
491,219,54,64,0.000201,-1
413,488,148,393,0.000579,-1
415,0,335,452,0.000376,-1
463,328,74,73,0.000073,-1
239,193,180,157,0.000275,-1
0,0,167,301,0.000598,-1
454,212,91,71,0.000351,-1
636,0,114,220,0.000445,-1
662,0,88,274,0.000168,-1
229,0,521,452,0.000296,-1
0,0,386,357,0.000231,-1
488,390,73,113,0.000222,-1
61,148,29,84,0.001941,-1
46,170,87,131,0.000389,-1
0,0,204,184,0.000513,-1
416,201,60,66,0.000194,-1
192,0,120,350,0.000203,-1
417,201,127,77,0.000389,-1
184,148,68,164,0.000282,-1
0,0,750,1023,0.002028,-1
0,0,750,526,0.000426,-1
395,417,160,109,0.000395,-1
654,0,96,305,0.000181,-1
0,0,101,246,0.000176,-1
473,233,65,110,0.000141,-1
368,254,169,191,0.001051,-1
703,421,47,218,0.000841,-1
223,378,143,78,0.001992,-1
417,133,148,102,0.000376,-1
312,218,88,103,0.000334,-1
0,0,198,304,0.000620,-1
417,163,121,72,0.000396,-1
210,170,70,142,0.000185,-1
285,209,110,112,0.000372,-1
142,91,156,259,0.000201,-1
368,294,64,106,0.000532,-1
192,235,227,150,0.000265,-1
26,103,82,98,0.000924,-1
239,299,142,86,0.000617,-1
189,126,305,259,0.000405,-1
415,223,89,135,0.000330,-1
39,0,118,58,0.001401,-1
39,0,159,58,0.001078,-1
0,99,381,333,0.000164,-1
71,92,71,92,0.000984,-1
142,145,42,156,0.000215,-1
0,69,50,177,0.000463,-1
79,184,65,147,0.000532,-1
223,299,167,157,0.000624,-1
360,471,201,111,0.000172,-1
406,133,171,223,0.000259,-1
210,249,143,101,0.000287,-1
463,233,89,196,0.000213,-1
218,200,62,100,0.000178,-1
657,358,93,61,0.000441,-1
217,33,86,267,0.000293,-1
217,33,86,204,0.000509,-1
192,0,368,385,0.000167,-1
473,230,125,143,0.000131,-1
0,0,220,184,0.000384,-1
210,290,99,108,0.000252,-1
0,224,419,215,0.000440,-1
682,231,68,96,0.003178,-1
217,33,141,210,0.000178,-1
285,193,171,128,0.000356,-1
312,163,265,195,0.000517,-1
192,235,203,118,0.000201,-1
182,91,98,221,0.000201,-1
129,0,448,385,0.000185,-1
196,0,350,289,0.000196,-1
84,122,84,153,0.002012,-1
192,126,109,186,0.000158,-1
218,170,29,99,0.000702,-1
210,200,246,185,0.000421,-1
237,0,513,526,0.000546,-1
0,0,198,274,0.000636,-1
213,0,181,303,0.000341,-1
210,290,171,134,0.000468,-1
0,184,133,173,0.000469,-1
514,305,52,68,0.000142,-1
210,200,284,158,0.000376,-1
312,0,286,429,0.000407,-1
210,170,101,180,0.000176,-1
217,33,169,240,0.000245,-1
0,0,400,353,0.000333,-1
657,358,93,65,0.000437,-1
142,55,87,264,0.000247,-1
218,126,62,174,0.000465,-1
142,55,169,295,0.000301,-1
278,294,154,106,0.000868,-1
0,0,198,58,0.000819,-1
79,184,54,119,0.000273,-1
0,0,73,246,0.000340,-1
61,92,81,140,0.002090,-1
217,33,121,240,0.000339,-1
182,91,129,221,0.000204,-1
438,287,114,142,0.000143,-1
278,312,103,73,0.004549,-1
230,326,63,72,0.000751,-1
454,166,112,177,0.000218,-1
39,0,190,58,0.000306,-1
335,312,55,85,0.000929,-1
0,0,577,439,0.000314,-1
210,33,101,317,0.000159,-1
417,133,181,296,0.000544,-1
154,56,75,250,0.000199,-1
265,163,362,363,0.001239,-1
438,287,123,216,0.000293,-1
265,300,125,139,0.000673,-1
278,294,193,151,0.000653,-1
0,0,198,290,0.000701,-1
491,219,53,105,0.000362,-1
210,193,209,160,0.000258,-1
192,0,194,350,0.000121,-1
0,0,386,353,0.000305,-1
406,163,122,115,0.000237,-1
395,443,85,83,0.000833,-1
265,252,154,98,0.000499,-1
417,195,128,98,0.000362,-1
0,0,161,246,0.000474,-1
142,145,167,205,0.000153,-1
312,124,216,165,0.000394,-1
315,254,246,507,0.000838,-1
142,91,42,210,0.000680,-1
265,133,362,628,0.001207,-1
0,0,184,301,0.000545,-1
210,279,185,71,0.000239,-1
437,71,109,110,0.000500,-1
294,378,96,71,0.001087,-1
26,72,142,203,0.000895,-1
125,50,95,129,0.000786,-1
657,358,93,107,0.000206,-1
382,200,162,158,0.000530,-1
475,210,91,146,0.000249,-1
463,336,92,119,0.000148,-1
468,417,77,89,0.000297,-1
333,218,44,71,0.001594,-1
129,0,257,303,0.000467,-1
414,163,114,49,0.000393,-1
653,307,97,61,0.000236,-1
653,243,97,118,0.000626,-1
653,307,97,54,0.000179,-1
700,256,50,112,0.000336,-1
700,211,50,157,0.000559,-1
658,243,92,125,0.000470,-1
210,290,143,95,0.000625,-1
192,200,227,185,0.000444,-1
279,193,121,115,0.000576,-1
382,195,162,100,0.000397,-1
294,378,72,70,0.002206,-1
305,82,81,113,0.000124,-1
298,195,300,250,0.000852,-1
395,315,166,263,0.000889,-1
315,210,251,551,0.000974,-1
189,0,409,503,0.000512,-1
715,81,35,246,0.000173,-1
241,235,59,65,0.000159,-1
122,99,75,220,0.000466,-1
54,232,57,69,0.000246,-1
143,124,41,177,0.000257,-1
182,91,37,137,0.000274,-1
192,0,558,821,0.001129,-1
653,243,97,125,0.000465,-1
1,142,48,63,0.000273,-1
122,151,46,73,0.000932,-1
213,0,173,210,0.000129,-1
299,60,85,84,0.000511,-1
210,235,102,77,0.000247,-1
213,0,125,307,0.000385,-1
142,126,169,224,0.000132,-1
298,206,96,144,0.000449,-1
0,275,298,157,0.001083,-1
237,305,144,80,0.000827,-1
0,245,298,187,0.000587,-1
417,163,128,161,0.000198,-1
142,231,167,119,0.000527,-1
715,243,35,118,0.000633,-1
0,0,324,432,0.000263,-1
463,336,98,183,0.000246,-1
213,0,99,260,0.000346,-1
142,99,211,254,0.000246,-1
335,312,46,61,0.002558,-1
210,195,356,250,0.000817,-1
210,193,284,165,0.000295,-1
277,175,109,133,0.000743,-1
628,0,122,220,0.000566,-1
0,295,130,102,0.000304,-1
463,210,103,191,0.000256,-1
426,315,126,114,0.000074,-1
425,71,156,146,0.000278,-1
142,170,169,180,0.000191,-1
406,163,138,130,0.000179,-1
14,287,116,110,0.000221,-1
0,0,324,432,0.000263,-1
0,0,642,506,0.000395,-1
463,0,287,639,0.000433,-1
196,0,446,274,0.000266,-1
0,0,750,881,0.002038,-1
529,339,98,109,0.000583,-1
196,0,402,373,0.000250,-1
210,250,194,135,0.000301,-1
239,363,127,66,0.000184,-1
542,389,65,59,0.001307,-1
220,200,60,100,0.000104,-1
218,126,31,96,0.001263,-1
141,91,42,123,0.000490,-1
0,0,370,343,0.000377,-1
312,200,232,245,0.000970,-1
298,200,246,203,0.000835,-1
84,91,113,228,0.001253,-1
382,0,368,639,0.000591,-1
475,219,102,137,0.000209,-1
239,218,161,167,0.000284,-1
