0,536,23,94,0.001954,-1
99,387,62,295,0.002661,-1
0,395,45,150,0.001103,-1
608,87,29,209,0.003031,-1
797,332,226,350,0.000175,-1
836,569,30,41,0.000162,-1
210,352,69,84,0.001019,-1
230,352,49,44,0.003287,-1
731,71,68,136,0.005597,-1
411,110,273,291,0.000652,-1
425,607,142,75,0.000426,-1
618,573,103,63,0.004425,-1
619,600,102,36,0.094002,-1
340,446,48,111,0.004391,-1
606,332,417,350,0.000162,-1
0,657,101,25,0.000389,-1
985,26,38,400,0.000300,-1
484,416,55,96,0.000963,-1
951,375,50,69,0.001256,-1
814,25,209,494,0.000531,-1
798,525,109,157,0.000134,-1
469,110,112,176,0.000898,-1
210,352,60,84,0.001188,-1
427,332,596,350,0.000144,-1
840,631,115,51,0.000129,-1
840,632,67,50,0.000084,-1
721,629,55,53,0.000341,-1
411,263,273,138,0.001206,-1
467,399,83,113,0.000772,-1
797,541,45,141,0.000182,-1
840,632,154,50,0.001679,-1
619,600,157,82,0.001036,-1
798,613,157,69,0.000324,-1
721,605,55,77,0.000129,-1
721,579,55,103,0.000213,-1
443,368,45,46,0.000751,-1
564,521,328,161,0.000212,-1
618,573,102,32,0.001447,-1
814,25,199,494,0.000859,-1
574,530,147,106,0.003696,-1
326,399,224,83,0.001199,-1
0,0,321,416,0.000520,-1
326,377,295,236,0.000171,-1
574,522,266,160,0.000430,-1
359,399,191,83,0.000468,-1
825,494,98,46,0.000157,-1
269,446,173,220,0.000323,-1
585,557,191,125,0.000850,-1
618,573,103,63,0.004425,-1
767,538,31,144,0.000209,-1
798,613,76,69,0.000109,-1
808,560,29,74,0.000161,-1
797,525,95,157,0.000149,-1
411,4,393,526,0.000762,-1
797,541,39,90,0.000242,-1
564,537,276,145,0.000497,-1
210,352,103,88,0.002191,-1
619,587,102,49,0.027863,-1
564,530,167,152,0.001126,-1
619,600,124,82,0.001375,-1
721,565,49,104,0.000109,-1
798,613,109,69,0.000155,-1
427,411,480,271,0.000102,-1
798,626,109,56,0.000097,-1
798,613,94,69,0.000142,-1
210,352,60,85,0.001172,-1
427,25,596,657,0.000652,-1
574,494,449,188,0.000105,-1
554,4,139,378,0.001362,-1
619,575,157,107,0.000682,-1
814,25,209,657,0.000335,-1
647,538,73,67,0.000335,-1
873,332,150,350,0.000153,-1
478,416,61,96,0.001213,-1
825,494,149,46,0.000115,-1
643,605,133,77,0.000989,-1
619,587,102,88,0.003649,-1
618,573,103,102,0.001105,-1
606,494,317,188,0.000107,-1
269,388,281,94,0.001340,-1
798,601,109,81,0.000148,-1
797,541,110,141,0.000148,-1
721,605,47,64,0.000073,-1
721,521,186,161,0.000125,-1
210,352,120,105,0.002425,-1
298,400,222,82,0.001574,-1
298,388,222,94,0.001212,-1
376,399,464,283,0.000146,-1
