0,536,23,94,0.000514,-1
99,387,62,295,0.000212,-1
0,395,45,150,0.001254,-1
608,87,29,209,0.000102,-1
797,332,226,350,0.000798,-1
836,569,30,41,0.000012,-1
210,352,69,84,0.000689,-1
230,352,49,44,0.000397,-1
731,71,68,136,0.000670,-1
411,110,273,291,0.005055,-1
425,607,142,75,0.006815,-1
618,573,103,63,0.000099,-1
619,600,102,36,0.000558,-1
340,446,48,111,0.001120,-1
606,332,417,350,0.000302,-1
0,657,101,25,0.000040,-1
985,26,38,400,0.000122,-1
484,416,55,96,0.000143,-1
951,375,50,69,0.002464,-1
814,25,209,494,0.000215,-1
798,525,109,157,0.000010,-1
469,110,112,176,0.000792,-1
210,352,60,84,0.000334,-1
427,332,596,350,0.000720,-1
840,631,115,51,0.000034,-1
840,632,67,50,0.000055,-1
721,629,55,53,0.000004,-1
411,263,273,138,0.002314,-1
467,399,83,113,0.000154,-1
797,541,45,141,0.000060,-1
840,632,154,50,0.000181,-1
619,600,157,82,0.000010,-1
798,613,157,69,0.000028,-1
721,605,55,77,0.000027,-1
721,579,55,103,0.000077,-1
443,368,45,46,0.001566,-1
564,521,328,161,0.000247,-1
618,573,102,32,0.000209,-1
814,25,199,494,0.000285,-1
574,530,147,106,0.000023,-1
326,399,224,83,0.001430,-1
0,0,321,416,0.000529,-1
326,377,295,236,0.001036,-1
574,522,266,160,0.000066,-1
359,399,191,83,0.000590,-1
825,494,98,46,0.001033,-1
269,446,173,220,0.001455,-1
585,557,191,125,0.000042,-1
618,573,103,63,0.000099,-1
767,538,31,144,0.000011,-1
798,613,76,69,0.000032,-1
808,560,29,74,0.000014,-1
797,525,95,157,0.000015,-1
411,4,393,526,0.001947,-1
797,541,39,90,0.000016,-1
564,537,276,145,0.000043,-1
210,352,103,88,0.004496,-1
619,587,102,49,0.000266,-1
564,530,167,152,0.000044,-1
619,600,124,82,0.000009,-1
721,565,49,104,0.000015,-1
798,613,109,69,0.000035,-1
427,411,480,271,0.002503,-1
798,626,109,56,0.000012,-1
798,613,94,69,0.000024,-1
210,352,60,85,0.000371,-1
427,25,596,657,0.001700,-1
574,494,449,188,0.000350,-1
554,4,139,378,0.002603,-1
619,575,157,107,0.000029,-1
814,25,209,657,0.000917,-1
647,538,73,67,0.000022,-1
873,332,150,350,0.000364,-1
478,416,61,96,0.000240,-1
825,494,149,46,0.003871,-1
643,605,133,77,0.000004,-1
619,587,102,88,0.000058,-1
618,573,103,102,0.000042,-1
606,494,317,188,0.000067,-1
269,388,281,94,0.001116,-1
798,601,109,81,0.000011,-1
797,541,110,141,0.000029,-1
721,605,47,64,0.000003,-1
721,521,186,161,0.000128,-1
210,352,120,105,0.005908,-1
298,400,222,82,0.000818,-1
298,388,222,94,0.001418,-1
376,399,464,283,0.000221,-1
618,538,180,144,0.000039,-1
687,538,111,144,0.000021,-1
643,610,77,65,0.000060,-1
808,540,58,94,0.000036,-1
519,186,55,85,0.000709,-1
574,523,224,159,0.000062,-1
587,600,189,82,0.000018,-1
797,521,45,161,0.000067,-1
816,332,207,350,0.000933,-1
871,517,103,23,0.000078,-1
720,575,48,94,0.000015,-1
574,530,46,88,0.000033,-1
721,538,77,144,0.000024,-1
279,388,51,68,0.000285,-1
548,374,131,55,0.014913,-1
574,25,449,657,0.001399,-1
618,538,103,98,0.000025,-1
376,400,144,82,0.000225,-1
298,377,252,105,0.001637,-1
359,395,161,87,0.000787,-1
623,538,97,67,0.000110,-1
797,541,95,141,0.000051,-1
298,368,478,314,0.000103,-1
0,0,1023,682,0.001672,-1
210,339,310,143,0.003330,-1
210,352,265,130,0.005591,-1
687,540,55,42,0.000003,-1
619,565,157,117,0.000033,-1
574,530,38,88,0.000015,-1
319,0,485,530,0.000800,-1
438,416,101,100,0.000298,-1
359,4,445,609,0.000715,-1
210,352,74,85,0.000994,-1
798,601,157,81,0.000015,-1
816,525,90,157,0.000007,-1
721,538,186,144,0.000178,-1
0,234,567,448,0.001169,-1
798,525,177,157,0.000289,-1
798,494,138,188,0.000080,-1
411,263,273,166,0.001695,-1
797,541,40,93,0.000028,-1
721,605,55,77,0.000027,-1
807,560,35,103,0.000011,-1
666,603,102,66,0.000001,-1
0,395,45,235,0.001110,-1
643,538,155,144,0.000032,-1
564,537,212,145,0.000081,-1
721,565,55,117,0.000077,-1
319,0,704,522,0.002340,-1
319,0,704,682,0.000836,-1
298,399,252,117,0.000677,-1
721,525,254,157,0.000224,-1
798,525,94,157,0.000019,-1
298,263,510,419,0.000523,-1
425,220,598,462,0.000640,-1
619,538,221,144,0.000016,-1
210,352,340,314,0.001488,-1
518,374,113,48,0.002686,-1
797,525,84,138,0.000020,-1
359,377,191,105,0.001254,-1
438,419,72,97,0.000528,-1
643,332,380,350,0.000453,-1
721,538,171,144,0.000328,-1
797,541,95,141,0.000051,-1
271,388,98,68,0.002269,-1
257,388,73,57,0.000362,-1
271,388,98,68,0.002269,-1
574,494,401,188,0.000120,-1
618,538,102,67,0.000100,-1
359,412,116,70,0.000315,-1
798,521,225,161,0.000227,-1
650,605,126,77,0.000003,-1
798,626,94,56,0.000011,-1
269,388,281,128,0.000613,-1
427,399,349,283,0.000373,-1
298,388,177,94,0.002058,-1
816,613,178,69,0.000099,-1
298,110,542,572,0.001681,-1
797,521,124,161,0.000037,-1
585,538,255,144,0.000027,-1
326,220,478,462,0.000828,-1
798,26,225,656,0.001255,-1
411,186,393,344,0.000818,-1
230,263,454,193,0.003547,-1
502,110,79,100,0.001310,-1
731,0,292,522,0.000033,-1
548,220,256,310,0.000139,-1
721,538,153,144,0.000548,-1
411,4,282,425,0.003674,-1
0,4,808,678,0.000796,-1
650,633,70,42,0.000018,-1
476,141,98,145,0.001706,-1
269,407,97,50,0.003351,-1
231,391,87,66,0.001117,-1
231,388,138,69,0.001734,-1
326,377,224,105,0.002507,-1
798,601,94,81,0.000023,-1
411,110,273,402,0.004610,-1
269,4,539,678,0.000531,-1
835,525,71,108,0.000002,-1
797,540,77,142,0.000055,-1
687,522,153,160,0.000094,-1
548,359,136,70,0.007145,-1
427,220,381,462,0.000106,-1
825,525,81,108,0.000003,-1
279,388,90,57,0.002412,-1
330,186,354,296,0.006378,-1
548,344,136,85,0.003819,-1
687,25,336,657,0.001535,-1
319,0,704,522,0.002340,-1
892,332,131,350,0.000367,-1
411,263,365,419,0.000215,-1
229,446,338,236,0.001079,-1
825,494,98,46,0.001033,-1
425,530,351,152,0.000069,-1
840,26,183,656,0.001614,-1
587,628,51,54,0.000055,-1
231,388,244,278,0.001040,-1
359,399,191,117,0.000163,-1
807,601,85,67,0.000027,-1
767,521,188,161,0.000163,-1
876,583,45,49,0.000012,-1
231,388,99,69,0.001253,-1
518,374,161,55,0.005230,-1
721,538,119,144,0.000075,-1
835,525,71,108,0.000002,-1
797,521,109,112,0.000005,-1
628,610,103,72,0.000012,-1
574,529,202,153,0.000057,-1
231,391,98,66,0.001131,-1
920,332,103,198,0.000050,-1
574,521,263,161,0.000066,-1
840,632,115,50,0.000026,-1
298,409,71,47,0.003124,-1
606,523,176,55,0.000018,-1
606,523,176,55,0.000018,-1
794,278,42,244,0.000049,-1
530,186,54,84,0.000382,-1
326,263,358,350,0.003009,-1
557,4,247,526,0.001188,-1
269,110,623,572,0.000640,-1
0,110,840,572,0.002308,-1
425,530,449,152,0.000179,-1
269,377,281,289,0.002744,-1
425,411,351,271,0.001290,-1
319,0,704,682,0.000836,-1
319,0,704,541,0.002463,-1
835,525,46,108,0.000002,-1
797,521,84,113,0.000002,-1
425,4,449,678,0.004405,-1
564,0,459,682,0.000632,-1
326,333,224,149,0.001523,-1
269,385,605,297,0.000135,-1
606,522,202,94,0.000008,-1
210,352,159,105,0.011701,-1
269,141,451,541,0.004616,-1
257,388,263,94,0.001190,-1
687,538,111,144,0.000021,-1
798,494,223,188,0.000738,-1
326,413,66,40,0.005239,-1
807,525,99,157,0.000011,-1
